"Symbol","Name","Stock Exchange","RBICS Economy","Closing Price","Market Value","Sales","Price / Book Value"
"ULH","Universal Logistics Holdings, Inc.","NASDAQ","Industrials",41.47,1091.37952442758,1766.241,1.383853
"ME","23andMe Holding Co. Class A","NASDAQ","Healthcare",0.3341,169.05796075432,199.188,1.383111
"ROIC","Retail Opportunity Investments Corp.","NASDAQ","Finance",15.7,2117.79605849205,335.046,1.383078
"MKDW","MKDWELL Tech Inc.","NASDAQ","Consumer Cyclicals",1.31,21.9927264334674,0,1.38205
"NNAG","99 Acquisition Group Inc. Class A","NASDAQ","Finance",10.575,106.543121061325,0,1.380617
"GHRS","GH Research Plc","NASDAQ","Healthcare",11.04,574.390717009424,0,1.378114
"ALCY","Alchemy Investments Acquisition Corp 1 Class A","NASDAQ","Finance",10.85,162.429930628014,0,1.3781
"IBOC","International Bancshares Corporation","NASDAQ","Finance",62.24,3870.83667848406,1023.272,1.377559
"FITB","Fifth Third Bancorp","NASDAQ","Finance",41.94,28384.8830463903,13294,1.377345
"CRNT","Ceragon Networks Ltd","NASDAQ","Technology",3.01,257.778188575357,363.417073935165,1.376699
"CBUS","Cibus, Inc. Class A","NASDAQ","Non-Energy Materials",7.25,189.957580504242,2.961,1.376457
"CRBU","Caribou Biosciences, Inc.","NASDAQ","Healthcare",2.21,199.701725325118,33.113,1.375707
"ACNB","ACNB Corporation","NASDAQ","Finance",41.1,351.225320269579,121.731,1.373067
"GXII","GX Acquisition Corp. II Class A","NASDAQ","Finance","NA","NA",0,1.370557
"PRDO","Perdoceo Education Corporation","NASDAQ","Consumer Non-Cyclicals",22.74,1493.4138149246,662.846,1.367879
"SVII","Spring Valley Acquisition Corp. II Class A","NASDAQ","Finance",11.17,249.140517365407,0,1.367875
"HBT","HBT Financial, Inc.","NASDAQ","Finance",22.8,719.553482391842,278.953,1.366914
"STRA","Strategic Education, Inc.","NASDAQ","Consumer Non-Cyclicals",97.46,2399.75692096894,1191.154,1.364256
"FCBC","First Community Bankshares Inc","NASDAQ","Finance",43.58,796.228182067251,183.61,1.363892
"HAYN","Haynes International, Inc.","NASDAQ","Non-Energy Materials",59.96,766.589894338969,614.334,1.363675
"SGMT","Sagimet Biosciences Inc. Class A","NASDAQ","Healthcare",3.11,95.3987995202692,2,1.362716
"CELL","PhenomeX Inc.","NASDAQ","Healthcare","NA","NA",71.817,1.36154
"TMTC","TMT Acquisition Corp","NASDAQ","Finance",11.1,114.108007732391,0,1.359077
"SRCE","1st Source Corporation","NASDAQ","Finance",61.12,1498.19446112268,546.317,1.356836
"NKSH","National Bankshares, Inc.","NASDAQ","Finance",30.47,193.832860030907,72.159,1.356825
"DXR","Daxor Corporation","NASDAQ","Non-Corporate",8.58,41.5008613901573,34.590261,1.356672
"HOWL","Werewolf Therapeutics, Inc.","NASDAQ","Healthcare",2.61,114.062602837337,9.283,1.35537
"CVBF","CVB Financial Corp.","NASDAQ","Finance",18.39,2568.76801517769,693.063,1.353904
"TIGR","UP Fintech Holding Ltd. Sponsored ADR Class A","NASDAQ","Finance",3.91,613.4439882074,285.130411,1.351351
"LSAK","Lesaka Technologies, Inc.","NASDAQ","Finance",4.855,307.947911480504,558.801678549755,1.350968
"CHRD","Chord Energy Corporation","NASDAQ","Energy",152.27,9422.40297025727,4433.993,1.350687
"MCBC","Macatawa Bank Corporation","NASDAQ","Finance","NA","NA",134.195,1.350117
"KAVL","Kaival Brands Innovations Group Inc","NASDAQ","Consumer Non-Cyclicals",0.7282,4.94047450269784,12.978685,1.349679
"BIOS","Bioplus Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.348536
"MARX","Mars Acquisition Corp.","NASDAQ","Finance",10.975,49.0959186094979,0,1.347924
"ADAL","Anthemis Digital Acquisitions I Corp. Class A","NASDAQ","Finance","NA","NA",0,1.346455
"DH","Definitive Healthcare Corp. Class A","NASDAQ","Healthcare",4.58,715.422089090967,258.474,1.345121
"SANB","Sanaby Health Acquisition Corp. I Class A","NASDAQ","Finance","NA","NA",0,1.344866
"GRVY","Gravity Co., Ltd. Sponsored ADR","NASDAQ","Technology",63.21,439.239962638092,422.981560695715,1.344294
"FBYD","Falcon's Beyond Global, Inc. Class A","NASDAQ","Industrials",10.5,1311.58907728922,"NA",1.344167
"NRIM","Northrim BanCorp, Inc.","NASDAQ","Finance",67.83,373.19677897809,174.923,1.343847
"FTHM","Fathom Holdings, Inc.","NASDAQ","Finance",2.89,60.7127732571284,327.306,1.343568
"ALOR","ALSP Orchid Acquisition Corp. I Class A","NASDAQ","Finance","NA","NA",0,1.343121
"CINF","Cincinnati Financial Corporation","NASDAQ","Finance",132.56,20711.1949737789,10639,1.342637
"VREX","Varex Imaging Corporation","NASDAQ","Healthcare",12.24,500.61600931549,832.7,1.341466
"LIBY","Liberty Resources Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.341254
"CMPX","Compass Therapeutics, Inc.","NASDAQ","Healthcare",1.32,181.617714736371,0.85,1.340817
"IBCP","Independent Bank Corporation","NASDAQ","Finance",33.93,709.018950831305,309.151,1.340449
"FMNB","Farmers National Banc Corp.","NASDAQ","Finance",15.12,568.151368380415,261.179,1.339998
"REPL","Replimune Group, Inc.","NASDAQ","Healthcare",10.29,703.027160937447,0,1.339788
"THRN","Thorne HealthTech, Inc.","NASDAQ","Consumer Non-Cyclicals","NA","NA",255.947717,1.339123
"ENTF","Enterprise 4.0 Technology Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.338292
"SIDU","Sidus Space, Inc. Class A","NASDAQ","Industrials",3.41,14.2583838341913,4.306474,1.338066
"TBMC","Trailblazer Merger Corp. I Class A","NASDAQ","Finance",10.89,98.2223561916471,0,1.337304
"ZEUS","Olympic Steel, Inc.","NASDAQ","Non-Energy Materials",41.15,458.104106151644,2068.711,1.336815
"NGNE","Neurogene Inc.","NASDAQ","Healthcare",36.75,477.515286684036,0.918453992174727,1.33597
"GODN","Golden Star Acquisition Corporation","NASDAQ","Finance",10.905,49.4434967117063,0,1.333047
"NCNC","noco-noco Inc.","NASDAQ","Industrials",0.1771,23.9847331473811,0,1.331157
"AGTC","Applied Genetic Technologies Corp.","NASDAQ","Healthcare","NA","NA",0.325,1.331098
"LION","Lionsgate Studios Corp.","NASDAQ","Finance",7.72,2228.61890671743,588.4,1.329894
"CWBC.1","Community West Bancshares","NASDAQ","Finance","NA","NA",61.275,1.327694
"GLDD","Great Lakes Dredge & Dock Corporation","NASDAQ","Industrials",9.84,661.138973875262,667.66,1.32711
"BAYA","Bayview Acquisition Corp Class A","NASDAQ","Finance",10.345,79.9927153540611,0,1.324612
"LOAN","Manhattan Bridge Capital, Inc.","NASDAQ","Finance",5.15,58.9090541781093,10.015394,1.324397
"FMIV","Forum Merger IV Corp. Class A","NASDAQ","Finance","NA","NA",0,1.324129
"KBAL","Kimball International, Inc. Class B","NASDAQ","Consumer Non-Cyclicals","NA","NA",703.888,1.3234
"CBNK","Capital Bancorp, Inc.","NASDAQ","Finance",25.31,352.134090861136,218.811,1.322001
"RGTI","Rigetti Computing, Inc.","NASDAQ","Technology",0.9459,180.897216381233,12.619,1.32173
"AVO","Mission Produce, Inc.","NASDAQ","Consumer Non-Cyclicals",10.61,752.352200386522,1075.6,1.321594
"FATP","Fat Projects Acquisition Corp Class A","NASDAQ","Finance","NA","NA",0,1.321378
"ARYE","ARYA Sciences Acquisition Corp. V Class A","NASDAQ","Finance","NA","NA",0,1.320093
"FORL","Four Leaf Acquisition Corporation Class A","NASDAQ","Finance",11.01,44.9004656090705,0,1.319755
"OLB","OLB Group, Inc.","NASDAQ","Consumer Cyclicals",2.52,4.52990908531984,22.622372,1.319439
"QETA","Quetta Acquisition Corp.","NASDAQ","Finance",10.39,92.9598040112842,0,1.319005
"OCEA","Ocean Biomedical, Inc.","NASDAQ","Healthcare",1.01,34.9955379996391,0,1.318728
"JAQC","Jupiter Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.317735
"BOWN","Bowen Acquisition Corp","NASDAQ","Finance",10.66,97.7148895772552,0,1.317123
"FEXD","Fintech Ecosystem Development Corp. Class A","NASDAQ","Finance","NA","NA",0,1.315583
"VAQC","Vector Acquisition Corp. II Class A","NASDAQ","Finance","NA","NA",0,1.315099
"MSSA","Metal Sky Star Acquisition Corp.","NASDAQ","Finance",11.335,72.6280590951887,0,1.314629
"NBN","Northeast Bank","NASDAQ","Finance",69.42,553.811207354389,263.77,1.313347
"FSRX","FinServ Acquisition Corp. II Class A","NASDAQ","Finance","NA","NA",0,1.313212
"ASMB","Assembly Biosciences, Inc.","NASDAQ","Healthcare",15.85,100.57714470694,21.481,1.31292
"HWBK","Hawthorn Bancshares, Inc.","NASDAQ","Finance",22.48,157.061528631566,105.84,1.312324
"KVAC","Keen Vision Acquisition Corporation","NASDAQ","Finance",10.69,207.023318747451,0,1.312128
"IPXX","Inflection Point Acquisition Corp. II Class A","NASDAQ","Finance",10.68,333.750009536743,0,1.311919
"ATAK","Aurora Technology Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.311897
"RRBI","Red River Bancshares, Inc.","NASDAQ","Finance",54.38,374.479884360042,149.857,1.309562
"UMBF","UMB Financial Corporation","NASDAQ","Finance",102.66,5004.26633055182,2601.22,1.308435
"CRTO","Criteo SA Sponsored ADR","NASDAQ","Technology",49.66,2711.5337722084,1956.94641123581,1.30786
"GFGD","Growth For Good Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.307696
"VFS","VinFast Auto Ltd.","NASDAQ","Consumer Cyclicals",3.65,8398.86497774685,755.102899198648,1.307643
"CZNC","Citizens & Northern Corporation","NASDAQ","Finance",20.01,308.002820181071,147.725,1.307526
"PAA","Plains All American Pipeline, L.P.","NASDAQ","Energy",17.91,12556.3659550352,50071,1.30695
"NETD","Nabors Energy Transition Corp. II Class A","NASDAQ","Finance",10.62,404.88749563694,0,1.305906
"ACAH","Atlantic Coastal Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.305621
"DAIO","Data I/O Corporation","NASDAQ","Technology",2.67,24.6592322052511,24.596,1.30524
"DNAB","Social Capital Suvretta Holdings Corp. II Class A","NASDAQ","Finance","NA","NA",0,1.30336
"GTH","Genetron Holdings Limited Sponsored ADR","NASDAQ","Healthcare","NA","NA",96.6340424459094,1.302972
"HTLD","Heartland Express, Inc.","NASDAQ","Industrials",12.4,973.341126062296,1115.447,1.30261
"APRN","Blue Apron Holdings, Inc. Class A","NASDAQ","Consumer Non-Cyclicals","NA","NA",424.922,1.302116
"DNAD","Social Capital Suvretta Holdings Corp. IV Class A","NASDAQ","Finance","NA","NA",0,1.302053
"NRAC","Northern Revival Acquisition Corporation Class A","NASDAQ","Finance","NA","NA",0,1.301541
"GVCI","Green Visor Financial Technology Acquisition Corp. I Class A","NASDAQ","Finance","NA","NA",0,1.301366
"SCWX","SecureWorks Corp. Class A","NASDAQ","Technology",7.42,655.949544059975,357.136,1.299123
"SAMA","Schultze Special Purpose Acquisition Corp. II Class A","NASDAQ","Finance","NA","NA",0,1.297705
"FICV","Frontier Investment Corp. Class A","NASDAQ","Finance","NA","NA",0,1.297632
"SLVR","SilverSPAC, Inc. Class A","NASDAQ","Finance","NA","NA",0,1.297627
"DISA","Disruptive Acquisition Corp. I Class A","NASDAQ","Finance","NA","NA",0,1.297576
"DALS","DA32 Life Science Tech Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.297421
"ZT","Zimmer Energy Transition Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.297404
"SVNA","7 Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.296929
"SDAC","Sustainable Development Acquisition I Corp. Class A","NASDAQ","Finance","NA","NA",0,1.296609
"GHIX","Gores Holdings IX, Inc. Class A","NASDAQ","Finance",10.61,203.234297746857,0,1.295794
"TOAC","Talon 1 Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.294953
"ASTE","Astec Industries, Inc.","NASDAQ","Industrials",34.56,787.988109925114,1295,1.294692
"MSDA","MSD Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.293557
"SPCM","Sound Point Acquisition Corp. I Ltd. Class A","NASDAQ","Finance","NA","NA",0,1.292788
"FANH","Fanhua, Inc. Sponsored ADR","NASDAQ","Finance",1.41,79.9636490790391,450.484,1.292743
"LVRA","Levere Holdings Corp. Class A","NASDAQ","Finance","NA","NA",0,1.291783
"SGII","Seaport Global Acquisition II Corp. Class A","NASDAQ","Finance","NA","NA",0,1.291505
"GFAI","Guardforce AI Co., Ltd.","NASDAQ","Business Services",1.46,14.9464318175233,36.2805020000003,1.29092
"BPAC","Bullpen Parlay Acquisition Co. Class A","NASDAQ","Finance","NA","NA",0,1.290905
"CCAI","Cascadia Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.290889
"TIOA","Tio Tech A Class A","NASDAQ","Finance","NA","NA",0,1.290438
"RDI","Reading International, Inc. Class A","NASDAQ","Consumer Services",1.76,54.9483170944302,203.744,1.290026
"VLAT","Valor Latitude Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.289501
"GEEX","Games & Esports Experience Acquisition Co. Class A","NASDAQ","Finance","NA","NA",0,1.288905
"LBRDK","Liberty Broadband Corp. Class C","NASDAQ","Telecommunications",62.76,8939.51266850851,981,1.288685
"FNLC","First Bancorp, Inc.","NASDAQ","Finance",27.34,304.679153330853,154.38,1.288417
"JUGG","Jaws Juggernaut Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.288242
"HCNE","Jaws Hurricane Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.287377
"GEOS","Geospace Technologies Corporation","NASDAQ","Energy",10.05,129.731105119432,129.475,1.28689
"ARTE","Artemis Strategic Investment Corp. Class A","NASDAQ","Finance","NA","NA",0,1.28687
"CRZN","Corazon Capital V838 Monoceros Corp. Class A","NASDAQ","Finance","NA","NA",0,1.286769
"ITAQ","Industrial Tech Acquisitions II, Inc. Class A","NASDAQ","Finance","NA","NA",0,1.286437
"LFAC","LF Capital Acquisition Corp. II Class A","NASDAQ","Finance","NA","NA",0,1.28633
"SCAQ","Stratim Cloud Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.28617
"PEPL","PepperLime Health Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.285747
"HSII","Heidrick & Struggles International, Inc.","NASDAQ","Business Services",37.79,767.793698849375,1077.261,1.28543
"ENER","Accretion Acquisition Corp.","NASDAQ","Finance","NA","NA",0,1.285401
"ZNGRIX","Nuveen Global Cities REIT, Inc.","NASDAQ","Finance","NA",1296.17252437206,206.645,1.28372
"APMI","Axonprime Infrastructure Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.282566
"ADN","Advent Technologies Holdings, Inc. Class A","NASDAQ","Industrials",3.33,8.77957139881073,4.859,1.282418
"TNFA","TNF Pharmaceuticals, Inc.","NASDAQ","Healthcare",1.9,4.50380379270499,0,1.281672
"BSFC","Blue Star Foods Corp.","NASDAQ","Consumer Non-Cyclicals",1.25,3.13932240009308,6.607415,1.281116
"FRGI","Fiesta Restaurant Group, Inc.","NASDAQ","Consumer Services","NA","NA",403.469,1.280499
"HWEL","Healthwell Acquisition Corp. I Class A","NASDAQ","Finance","NA","NA",0,1.279737
"HPLT","Home Plate Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.279397
"BNNR","Banner Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.278766
"SHUA","SHUAA Partners Acquisition Corp. I Class A","NASDAQ","Finance","NA","NA",0,1.278734
"UTAA","UTA Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.277027
"LITT","Logistics Innovation Technologies Corp. Class A","NASDAQ","Finance","NA","NA",0,1.276988
"ECPG","Encore Capital Group, Inc.","NASDAQ","Finance",50.22,1189.75984505122,1250.617,1.275879
"CWBC","Community West Bancshares","NASDAQ","Finance",20.24,383.35691766192,128.398,1.275611
"MBCN","Middlefield Banc Corp.","NASDAQ","Finance",27.46,221.630545722779,103.933,1.274028
"ZION","Zions Bancorporation, N.A.","NASDAQ","Finance",49.07,7247.46883920394,4843,1.273158
"BAND","Bandwidth Inc. Class A","NASDAQ","Technology",17.57,479.634523266307,662.034,1.27306
"ALLT","Allot Ltd.","NASDAQ","Technology",3.48,133.777368897281,93.9140000001062,1.272471
"RFAC","RF Acquisition Corp. Class A","NASDAQ","Finance",11.15,64.8890812608151,0,1.27155
"WINT","Windtree Therapeutics, Inc.","NASDAQ","Healthcare",10.405,6.15881289680289,0,1.271467
"AERT","Aeries Technology, Inc. Class A","NASDAQ","Technology",2.13,82.850533963301,52.805,1.271271
"LVAC","LAVA Medtech Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.271225
"CPAA","Conyers Park III Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.270882
"SELX","Semilux International Ltd.","NASDAQ","Technology",1.55,58.0139502797911,0,1.270526
"SWVL","SWVL Holdings Corp Class A","NASDAQ","Industrials",5.7,52.1228044234558,22.852263,1.269398
"WLDS","Wearable Devices Ltd.","NASDAQ","Technology",0.3655,5.82716091376753,0.082,1.269139
"GILT","Gilat Satellite Networks Ltd.","NASDAQ","Technology",4.55,259.42750931111,293.030168355531,1.268232
"STEC","Santech Holdings Limited Sponsored ADR","NASDAQ","Finance",0.3993,11.1804002523422,261.620143280227,1.267942
"CNSL","Consolidated Communications Holdings, Inc.","NASDAQ","Telecommunications",4.56,540.255553523421,1102.216,1.267601
"CREV","Carbon Revolution Public Limited Company","NASDAQ","Consumer Cyclicals",6.5,12.2536955475807,"NA",1.266298
"MYPS","PLAYSTUDIOS, Inc. Class A","NASDAQ","Technology",1.65,205.689945999418,303.388,1.265545
"SIFY","Sify Technologies Limited Sponsored ADR","NASDAQ","Technology",0.3442,63.1030300307304,439.352793707221,1.265022
"VMGA","VMG Consumer Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.264754
"CVGI","Commercial Vehicle Group, Inc.","NASDAQ","Industrials",3.73,128.691602830921,931.75,1.264238
"BRIV","B. Riley Principal 250 Merger Corp. Class A","NASDAQ","Finance","NA","NA",0,1.264194
"EVGR","Evergreen Corp. Class A","NASDAQ","Finance",11.61,93.7096119444614,0,1.264137
"HIMX","Himax Technologies, Inc. Sponsored ADR","NASDAQ","Technology",5.82,1016.75402998924,913.902317030431,1.263699
"SGHL","Signal Hill Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.263091
"VBOC","Viscogliosi Brothers Acquisition Corp.","NASDAQ","Finance","NA","NA",0,1.262711
"TAIT","Taitron Components Incorporated Class A","NASDAQ","Technology",2.8993,17.4572072159025,4.719,1.2619
"OPRA","Opera Limited Sponsored ADR","NASDAQ","Business Services",15.94,1409.95589400325,427.922976848356,1.258716
"APXI","APx Acquisition Corp. I Class A","NASDAQ","Finance",11.63,115.254741219725,0,1.257417
"NHIC","NewHold Investment Corp. II Class A","NASDAQ","Finance","NA","NA",0,1.25727
"OESX","Orion Energy Systems, Inc.","NASDAQ","Industrials",0.8743,28.6275618919171,92.874,1.257224
"PKOH","Park-Ohio Holdings Corp.","NASDAQ","Non-Energy Materials",30.24,408.873938250512,1658.3,1.256752
"NVNI","Nvni Group Limited","NASDAQ","Technology",1.44,40.8901536023677,0,1.255817
"TGVC","TG Venture Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.255009
"CVKD","Cadrenal Therapeutics, Inc.","NASDAQ","Healthcare",7.7,8.21768078713774,0,1.252609
"APPS","Digital Turbine, Inc.","NASDAQ","Technology",3.71,381.298882628478,516.105,1.251224
"JNVR","Janover, Inc.","NASDAQ","Finance",0.51615,5.77170404878871,1.786085,1.251017
"AHRN","Ahren Acquisition Corp. Class A","NASDAQ","Finance","NA","NA",0,1.250172
"FCCO","First Community Corporation","NASDAQ","Finance",21.85,166.827925256785,93.966,1.24952
"USCB","USCB Financial Holdings, Inc. Class A","NASDAQ","Finance",14.91,292.543622685145,127.024,1.249161
"BBCP","Concrete Pumping Holdings, Inc. Class A","NASDAQ","Industrials",6.65,359.893051349569,445.648,1.248847
"VTGN","Vistagen Therapeutics, Inc.","NASDAQ","Healthcare",3.695,99.9686189900804,0.9704,1.248561
"MBWM","Mercantile Bank Corporation","NASDAQ","Finance",45.47,733.77972465154,338.654,1.247075
"SLNG","Stabilis Solutions, Inc.","NASDAQ","Energy",4.105,76.2914842335704,71.733,1.246999
"AROW","Arrow Financial Corporation","NASDAQ","Finance",30.17,504.824592512716,212.338,1.246467
"NMIH","NMI Holdings, Inc.","NASDAQ","Finance",39.95,3182.92225126087,617.914,1.246392
"BLBX","Blackboxstocks Inc.","NASDAQ","Technology",2.2631,7.96029782234058,2.843756,1.246166
"CHNR","China Natural Resources, Inc.","NASDAQ","Non-Energy Materials",0.6,5.91946015037934,0,1.245504
"BDTX","Black Diamond Therapeutics, Inc.","NASDAQ","Healthcare",6.575,371.519668959638,0,1.243181
"ASUR","Asure Software, Inc.","NASDAQ","Technology",8.73,230.977929859335,115.294,1.241716
"CVLY","Codorus Valley Bancorp, Inc.","NASDAQ","Finance","NA","NA",133.445,1.241558
"EVRG","Evergy, Inc.","NASDAQ","Utilities",59.27,13629.6365511895,5622.7,1.240996
"ANGO","AngioDynamics, Inc.","NASDAQ","Healthcare",7.55,304.088192801777,303.914,1.240956
